sentence,siebert_sentiment,cardiff_sentiment,source
What?,-0.9977466464042664,0.0,E&SE_Asian
No.,-0.9983184337615967,0.0,E&SE_Asian
We're We got it covered.,0.9979939460754395,0.7962114810943604,E&SE_Asian
We gotta get out of here!,-0.9970300197601318,-0.4758991003036499,E&SE_Asian
This way!,0.9328030347824097,0.0,E&SE_Asian
"No, wait.",-0.9952327609062195,0.0,E&SE_Asian
"Please, don't!",-0.9984191656112671,-0.6763908863067627,E&SE_Asian
We're with the Resistance.,-0.9903594255447388,0.0,E&SE_Asian
"Move, move, move!",0.9956794381141663,0.0,E&SE_Asian
Get out of the way!,-0.9987088441848755,0.0,E&SE_Asian
We're trapped.,-0.9992425441741943,-0.5122596025466919,E&SE_Asian
Go.,0.997086226940155,0.0,E&SE_Asian
Now it's worth it.,0.9988478422164917,0.7938105463981628,E&SE_Asian
I just hope we're in time.,0.9982032775878906,0.48446279764175415,E&SE_Asian
"You can actually do this, right?",0.593414843082428,0.6266195774078369,E&SE_Asian
"Once we're done, the Resistance will give you whatever you want.",-0.9951536655426025,0.0,E&SE_Asian
Do it.,0.9986886382102966,0.0,E&SE_Asian
Good time to figure out how we get back to the fleet?,0.9906628131866455,0.0,E&SE_Asian
Course you do.,0.9934137463569641,0.0,E&SE_Asian
We're running out of time.,-0.9963285326957703,-0.6269149780273438,E&SE_Asian
You lying snake.,-0.9990367889404297,-0.917988657951355,E&SE_Asian
No.,-0.9983184337615967,0.0,E&SE_Asian
No!,-0.9966511130332947,0.0,E&SE_Asian
Finn!,0.9960200190544128,0.0,E&SE_Asian
There's a shuttle back that way!,0.9951294660568237,0.0,E&SE_Asian
We gotta go!,0.9907566905021667,0.5629488825798035,E&SE_Asian
Finn!,0.9960200190544128,0.0,E&SE_Asian
No!,-0.9966511130332947,0.0,E&SE_Asian
Hey!,0.9974708557128906,0.7106276154518127,E&SE_Asian
Need a lift?,-0.9740902185440063,0.0,E&SE_Asian
Is this all that's left?,-0.9972438812255859,-0.5209990739822388,E&SE_Asian
"Rotting munitions, rusted artillery, some half-gutted skim speeders.",-0.9985939860343933,-0.7941752076148987,E&SE_Asian
"There has to be a back way out of here, right?",-0.998807430267334,0.0,E&SE_Asian
Engage your mono-ski.,-0.9857412576675415,0.0,E&SE_Asian
The green toggle.,-0.9796373248100281,0.0,E&SE_Asian
I can't lose 'em!,0.9979990124702454,0.0,E&SE_Asian
There it is!,0.9952502250671387,0.8144288063049316,E&SE_Asian
That is a big gun.,-0.9879756569862366,0.0,E&SE_Asian
Finn?,-0.9443269371986389,0.0,E&SE_Asian
It's too late!,-0.9979550838470459,-0.7435895800590515,E&SE_Asian
Don't do this!,-0.9994441866874695,-0.8781847953796387,E&SE_Asian
No!,-0.9966511130332947,0.0,E&SE_Asian
"Finn, listen to Poe!",0.8238754868507385,0.0,E&SE_Asian
We have to retreat!,0.9907271862030029,0.0,E&SE_Asian
"I saved you, dummy.",-0.9171006679534912,0.0,E&SE_Asian
That's how we're gonna win.,0.9981254935264587,0.8187900185585022,E&SE_Asian
"Not fighting what we hate, saving what we love.",0.9985432624816895,0.0,E&SE_Asian
Attachment to the material is detachment from the spiritual.,-0.9983622431755066,0.0,E&SE_Asian
Oh.,-0.995776355266571,0.0,E&SE_Asian
Wait.,-0.9978572726249695,0.0,E&SE_Asian
wait.,-0.9990115165710449,0.0,E&SE_Asian
wait.,-0.9990115165710449,0.0,E&SE_Asian
I think I have 200.,0.9941059350967407,0.0,E&SE_Asian
Rupees.,-0.9882526993751526,0.0,E&SE_Asian
Which is?,0.9508758783340454,0.0,E&SE_Asian
Uh.,-0.9980962872505188,0.0,E&SE_Asian
buck and a half.,-0.9844940304756165,0.0,E&SE_Asian
I wouldn't say no to a tuna melt.,0.9986316561698914,0.0,E&SE_Asian
At the dawn of the universe.,0.9963842630386353,0.0,E&SE_Asian
there was nothing.,-0.9992972612380981,0.0,E&SE_Asian
Then Boom.,0.9929488897323608,0.5023879408836365,E&SE_Asian
The Big Bang sent six elemental crystals hurtling across the virgin universe.,0.9810376763343811,0.0,E&SE_Asian
These Infinity Stones each control an essential aspect of existence.,0.9981695413589478,0.0,E&SE_Asian
We swore an oath to protect the Time Stone with our lives.,0.9978417158126831,0.0,E&SE_Asian
A Hunk of Hulk of Burning Fudge is our favorite.,0.9979367256164551,0.7997031211853027,E&SE_Asian
Holy shit.,0.8698631525039673,-0.4810740351676941,E&SE_Asian
We're all gonna die!,-0.9918169379234314,-0.9123889207839966,E&SE_Asian
There's a spaceship!,0.9913462996482849,0.6612510085105896,E&SE_Asian
I have him.,0.9988133907318115,0.0,E&SE_Asian
Damn it.,-0.9914267063140869,-0.7195465564727783,E&SE_Asian
The Time Stone's been taken.,0.9674651622772217,0.0,E&SE_Asian
The Sanctum remains unguarded.,0.979377031326294,0.0,E&SE_Asian
What will you do?,-0.9972499012947083,0.0,E&SE_Asian
We are arriving.,0.9962334036827087,0.0,E&SE_Asian
What happened?,-0.9987375140190125,0.0,E&SE_Asian
He is anxious.,-0.9984265565872192,0.0,E&SE_Asian
angry.,-0.9985785484313965,-0.6575367450714111,E&SE_Asian
He feels tremendous loss and guilt.,-0.9984098672866821,-0.8623956441879272,E&SE_Asian
Wake.,0.9944788217544556,0.0,E&SE_Asian
He just did it again!,0.9965415596961975,0.47068023681640625,E&SE_Asian
He must be going somewhere.,-0.9952836632728577,0.0,E&SE_Asian
Like Kevin Bacon?,0.9982105493545532,0.0,E&SE_Asian
Hi.,0.9970543384552002,0.0,E&SE_Asian
Drax.,0.9792760610580444,0.0,E&SE_Asian
Sleep.,0.9953162670135498,0.0,E&SE_Asian
No.,-0.9983184337615967,0.0,E&SE_Asian
he can't take it!,-0.9990804195404053,-0.6685816645622253,E&SE_Asian
You're the ones Thor told us about.,0.992087185382843,0.0,E&SE_Asian
Kick names.,0.970890462398529,0.0,E&SE_Asian
take ass.,0.9961586594581604,0.0,E&SE_Asian
Excuse me.,-0.9802263975143433,0.0,E&SE_Asian
But does your friend often do that?,-0.99302738904953,0.0,E&SE_Asian
You're sure she'll live?,0.9805060625076294,0.0,E&SE_Asian
"No, no, no.",-0.9988892674446106,-0.48954933881759644,E&SE_Asian
That's not good enough.,-0.9990279674530029,-0.8842074871063232,E&SE_Asian
The raptor is a behavioral specimen.,0.9986006617546082,0.0,E&SE_Asian
We need her in good health.,0.9987033605575562,0.6395469903945923,E&SE_Asian
You don't have the faintest comprehension of what I'm doing here.,-0.9994916915893555,-0.7241984605789185,E&SE_Asian
Do you understand the complexity of creating an entirely new life-form?,0.9825968146324158,0.0,E&SE_Asian
All your money will have been wasted if I don't get Blue here in good health.,-0.9853969216346741,-0.6284069418907166,E&SE_Asian
"To get the next iteration under control, it needs to form a familial bond with a closely-related genetic link.",0.9973462820053101,0.0,E&SE_Asian
It needs a mother!,-0.99543297290802,0.0,E&SE_Asian
Blue's DNA will be part of the next Indoraptor's makeup.,0.993682861328125,0.0,E&SE_Asian
So it will be genetically coded to recognize her authority and assume her traits.,-0.9901164174079895,0.0,E&SE_Asian
"Empathy, obedience everything the prototype you have now is missing.",-0.9995046854019165,0.0,E&SE_Asian
"It's not a sprint, Mr. Mills.",-0.9907035827636719,0.0,E&SE_Asian
It's a marathon.,0.9924477338790894,0.0,E&SE_Asian
"You have to understand, this is all uncharted territory.",-0.9968634843826294,0.0,E&SE_Asian
"A wolf, genetically, is barely distinguishable from a bulldog, but within that gray area is art.",-0.986997127532959,0.0,E&SE_Asian
"Yes, I can do it.",0.9977534413337708,0.9213752746582031,E&SE_Asian
Thank you.,0.9987629652023315,0.8344851136207581,E&SE_Asian
What are you doing?,-0.999152421951294,0.0,E&SE_Asian
This animal is not for sale.,0.9725950360298157,0.0,E&SE_Asian
He's a prototype.,-0.9976755976676941,-0.6152318120002747,E&SE_Asian
So will they.,0.9965466856956482,0.0,E&SE_Asian
Get this to Mills.,0.9946909546852112,0.0,E&SE_Asian
Be very careful it's extremely valuable.,-0.9928069114685059,0.6319206357002258,E&SE_Asian
You I need blood samples from the raptor.,-0.9841843843460083,0.0,E&SE_Asian
Don't just stand there like an idiot!,-0.9988839030265808,-0.8563068509101868,E&SE_Asian
Get me 50cc's carfentanil and a phlebotomy kit!,-0.9844591617584229,0.0,E&SE_Asian
It's right there!,0.9953259229660034,0.7278533577919006,E&SE_Asian
Now!,0.9923404455184937,0.0,E&SE_Asian
"Come on, come on.",-0.9751739501953125,0.0,E&SE_Asian
I need this raptor's blood.,0.9889141917228699,-0.6457489132881165,E&SE_Asian
Oh!,-0.9967926144599915,0.6412156224250793,E&SE_Asian
For God Where is that kit?!,-0.9934186935424805,-0.7348607778549194,E&SE_Asian
"Okay, now, listen to me.",-0.9952633380889893,0.0,E&SE_Asian
It is better for you to cooperate.,0.9943080544471741,0.0,E&SE_Asian
"I'm gonna get this blood, with or without your help.",0.9910735487937927,-0.6875208616256714,E&SE_Asian
I designed this animal myself.,0.9981192946434021,0.0,E&SE_Asian
It's pure.,0.998177170753479,0.7928547859191895,E&SE_Asian
"Every cell of her body was created in the most controlled environment, under the most demanding of conditions.",0.9985145926475525,0.0,E&SE_Asian
You what?,-0.9953416585922241,0.0,E&SE_Asian
No.,-0.9983184337615967,0.0,E&SE_Asian
This was no natural disaster.,-0.9982019662857056,-0.5775625705718994,E&SE_Asian
They threw out our garbage and our warships.,-0.9992331266403198,-0.84158855676651,E&SE_Asian
This was our first contact with the people of Atlantis.,0.9941343665122986,0.0,E&SE_Asian
Open your eyes.,0.9938082098960876,0.0,E&SE_Asian
"We already have an Atlantean living among us, and his name is Aquaman.",0.9880391955375671,0.0,E&SE_Asian
Your Highness.,0.9901033639907837,0.0,E&SE_Asian
"The tracker places Princess Mera here, in the Deserter Kingdom.",0.9925001263618469,0.0,E&SE_Asian
"I spent 15 years at the United States Institute of Marine Science  studying oceanic phenomenon, and this is the most conclusive evidence we have to date.",0.9985004663467407,0.8567980527877808,E&SE_Asian
Deep-sea seismographs have recorded explosions on the ocean floor.,-0.9027001857757568,0.0,E&SE_Asian
We have satellite imagery of debris from Atlantean warships floating on the surface Will you please let me finish?,0.9870774745941162,0.0,E&SE_Asian
Yes.,0.9981922507286072,0.0,E&SE_Asian
"The government does not want us to know about the threat that exists right here This is Atlantean technology, isn't it?",-0.9902946949005127,-0.7880138754844666,E&SE_Asian
Can you tell me how you got this?,-0.9948912858963013,0.0,E&SE_Asian
Why you do this?,-0.999377429485321,-0.7944751977920532,E&SE_Asian
We never messed with you.,-0.9972176551818848,0.0,E&SE_Asian
We hurt people?,-0.9939756989479065,-0.7454454302787781,E&SE_Asian
You crazy!,-0.9979671835899353,-0.45478788018226624,E&SE_Asian
wait!,-0.9968817234039307,0.5717034935951233,E&SE_Asian
Help me!,-0.9897351264953613,0.0,E&SE_Asian
I can give you everthing.,0.9831445217132568,0.7988371253013611,E&SE_Asian
what do you want?,-0.9502090811729431,0.0,E&SE_Asian
What?,-0.9977466464042664,0.0,E&SE_Asian
You wanted more?,0.9955254197120667,0.0,E&SE_Asian
Oh.,-0.995776355266571,0.0,E&SE_Asian
yes!,0.9983124732971191,0.7489057183265686,E&SE_Asian
Please.,0.9959459900856018,0.0,E&SE_Asian
use knives.,0.9902106523513794,0.0,E&SE_Asian
Okay.,-0.9920910596847534,0.0,E&SE_Asian
Okay.,-0.9920910596847534,0.0,E&SE_Asian
True.,0.9961090683937073,0.0,E&SE_Asian
The murder.,-0.9919664859771729,-0.720496654510498,E&SE_Asian
"Oh, don't forget step seven.",0.9953113198280334,0.0,E&SE_Asian
Don't do any of that.,-0.9990295171737671,-0.7366663217544556,E&SE_Asian
"Because, we're gonna be bachelors in Europe, Peter.",0.9952672719955444,0.0,E&SE_Asian
"I may not know much, but I do know this: Europeans love Americans.",0.9956965446472168,0.6968567967414856,E&SE_Asian
Really?,-0.9988127946853638,0.0,E&SE_Asian
More than half are women.,0.9909442663192749,0.0,E&SE_Asian
"Yeah, and Peter's plan.",0.9935412406921387,0.0,E&SE_Asian
He's He's just gonna collect tiny spoons when we're traveling to other countries.,-0.9981144666671753,0.0,E&SE_Asian
"Dude, I think that went really great.",0.9987512826919556,0.9843458533287048,E&SE_Asian
Yeah!,0.9975451827049255,0.8763426542282104,E&SE_Asian
"Classic MJ, right?",0.9979851245880127,0.0,E&SE_Asian
It It's so weird.,-0.998140811920166,-0.8635027408599854,E&SE_Asian
"Like, one day, he's that kid who cried and got nosebleeds all the time, and suddenly, we Blip back, and he's totally ripped and super nice and all these girls are after him.",0.9969600439071655,0.0,E&SE_Asian
"No, man, they're all after him.",-0.9976315498352051,0.0,E&SE_Asian
"Anyway, on to more important things.",-0.9941293001174927,0.0,E&SE_Asian
It's a nine-hour flight.,-0.9989860653877258,0.0,E&SE_Asian
We can play Beast Slayers the whole time.,0.993129312992096,0.0,E&SE_Asian
Seriously?,-0.9986119270324707,0.0,E&SE_Asian
What about our plan?,-0.9963357448577881,0.0,E&SE_Asian
American bachelors in Europe.,0.9966481328010559,0.0,E&SE_Asian
Guys.,0.9866112470626831,0.0,E&SE_Asian
"There's an old lady sitting in front of us wearing a crazy amount of perfume, and it's kind of setting off Peter's allergies.",-0.9986306428909302,-0.6208586692810059,E&SE_Asian
"You know, Betty, if you could just switch seats with him, that would be Yeah, yeah, because, um, it It makes his eyes water, and he can't really  So did you wanna play Beast Slayer?",-0.998060405254364,0.0,E&SE_Asian
Have you ever played any kind of PC game or?,-0.9987747073173523,0.0,E&SE_Asian
No.,-0.9983184337615967,0.0,E&SE_Asian
Got it.,0.9981051683425903,0.0,E&SE_Asian
I got a dual headphone adapter if you wanna watch a movie.,0.9850370287895203,0.0,E&SE_Asian
"Dude, don't worry, okay?",0.9742028117179871,0.0,E&SE_Asian
I'm sure that's nothing.,-0.9938879609107971,0.0,E&SE_Asian
"Yeah, of course.",0.9962183833122253,0.0,E&SE_Asian
Thanks.,0.998556911945343,0.7302910685539246,E&SE_Asian
"Well, we acutally got to talking on the plane, and it turns out, we have a lot in common.",0.9986435770988464,0.8908000588417053,E&SE_Asian
"So, uh, we're boyfriend and girlfriend now.",0.9967017769813538,0.0,E&SE_Asian
"Peter, those were the words of a boy.",-0.9881646633148193,0.0,E&SE_Asian
And that boy met a woman.,0.9982287287712097,0.0,E&SE_Asian
A very strong and powerful woman.,0.99873286485672,0.9594206213951111,E&SE_Asian
"And now, that boy's a man.",0.9986575841903687,0.0,E&SE_Asian
Babe?,0.9943196773529053,0.0,E&SE_Asian
"Coming, babe.",0.9944149255752563,0.5538104772567749,E&SE_Asian
What is that?,-0.9980395436286926,0.0,E&SE_Asian
What'll you do?,-0.9946703314781189,0.0,E&SE_Asian
It's aliens.,-0.9966216087341309,0.0,E&SE_Asian
It has to be.,0.9968942403793335,0.0,E&SE_Asian
Sounds like his name's Mysterio.,-0.9861278533935547,0.0,E&SE_Asian
Mysterio.,0.9946870803833008,0.0,E&SE_Asian
Cool name.,0.9981886744499207,0.9124126434326172,E&SE_Asian
Babe.,0.9928696751594543,0.0,E&SE_Asian
What are you gonna do about the water monster?,-0.9974039196968079,-0.7508581280708313,E&SE_Asian
That's nice.,0.9980176687240601,0.9555894732475281,E&SE_Asian
Reminds me of when Betty and I first fell in love.,0.9985249638557434,0.5812315344810486,E&SE_Asian
"I had just finished my fruit cobbler, and Oh, dude, I'm fine.",0.994802713394165,0.8846261501312256,E&SE_Asian
"Seriously, getting tranq'd in the neck by Nick Fury, probably the coolest thing ever happen to me anyway.",0.9973838925361633,0.9224184155464172,E&SE_Asian
"Peter, what?",-0.9991334080696106,0.0,E&SE_Asian
What's going on?,-0.9980592131614685,0.0,E&SE_Asian
Awesome.,0.9986034035682678,0.9535716772079468,E&SE_Asian
"Hey, man.",0.9966013431549072,0.0,E&SE_Asian
"Look, I am so sorry if I seem like I'm preoccupied with my relationship.",-0.996207594871521,-0.7196595072746277,E&SE_Asian
"You know, I'm still your guy in the chair.",0.9946868419647217,0.0,E&SE_Asian
Okay.,-0.9920910596847534,0.0,E&SE_Asian
"Great, great.",0.9985401630401611,0.9459806084632874,E&SE_Asian
It's fine.,0.9859828352928162,0.0,E&SE_Asian
"So, what's the status on the Elemental thing?",-0.9869311451911926,0.0,E&SE_Asian
Where's it gonna happen?,0.9892340898513794,0.0,E&SE_Asian
"Peter, we're here.",0.9941641688346863,0.5292604565620422,E&SE_Asian
"You have to do something, Peter, please.",-0.9964892864227295,0.0,E&SE_Asian
We're all counting on you.,0.99868243932724,0.8109786510467529,E&SE_Asian
Yeah.,-0.9878492951393127,0.0,E&SE_Asian
"Yeah, babe.",0.9971687197685242,0.6353839635848999,E&SE_Asian
"Well, I think this is gonna be culturally enriching for us.",0.998859167098999,0.9709959626197815,E&SE_Asian
"Guys, I think this is gonna be fun.",0.9986879229545593,0.9833676815032959,E&SE_Asian
Seriously.,-0.9942966103553772,0.0,E&SE_Asian
I'll save you a seat.,-0.9960189461708069,0.0,E&SE_Asian
Okay.,-0.9920910596847534,0.0,E&SE_Asian
Be careful.,-0.9963436722755432,0.0,E&SE_Asian
"And Peter, whatever you do, please steer the monster away from the opera house.",-0.9956757426261902,0.0,E&SE_Asian
"Yeah, it's real beautiful, babe.",0.9982098340988159,0.9769549369812012,E&SE_Asian
What's wrong?,-0.9945088028907776,-0.5809808969497681,E&SE_Asian
"You know, honestly, I just I don't do well with big crowds, so maybe we should No, no, no.",-0.9967390894889832,-0.7325399518013,E&SE_Asian
It's a European rip-off version of him.,-0.9994818568229675,-0.5228694081306458,E&SE_Asian
I was actually read about him the other day.,0.9942769408226013,0.0,E&SE_Asian
It's not him.,-0.9994938373565674,0.0,E&SE_Asian
It's Night Night Monkey.,0.9953501224517822,0.0,E&SE_Asian
Night Monkey.,0.9969537258148193,0.0,E&SE_Asian
I might have a mint.,0.9894128441810608,0.5726526975631714,E&SE_Asian
"Peter, oh, my God.",-0.9965338706970215,0.4683370590209961,E&SE_Asian
We almost died.,-0.9966478943824768,-0.7914459705352783,E&SE_Asian
"Dude, the trip's over.",0.9941874742507935,0.0,E&SE_Asian
What?,-0.9977466464042664,0.0,E&SE_Asian
There's monsters coming out of the ground everywhere we go.,-0.9945669174194336,-0.8449432253837585,E&SE_Asian
Of course our parents would want us home.,0.9962837100028992,0.0,E&SE_Asian
We're going home in the morning.,0.9949264526367188,0.0,E&SE_Asian
"Coming, sweetie.",0.996401309967041,0.795444130897522,E&SE_Asian
The costume looks great for the costume party at the prince's castle.,0.998830258846283,0.9787219166755676,E&SE_Asian
That's cool.,0.9970712661743164,0.9388754367828369,E&SE_Asian
But he saved me and Betty's lives.,0.9976257681846619,0.7939125895500183,E&SE_Asian
That's crazy.,-0.9908201098442078,-0.5829373002052307,E&SE_Asian
So you guys were like working the case together or what?,0.8526695370674133,0.0,E&SE_Asian
Got it.,0.9981051683425903,0.0,E&SE_Asian
Easy.,0.9983837604522705,0.0,E&SE_Asian
So you know too.,0.9918258190155029,0.0,E&SE_Asian
It's cool.,0.996659517288208,0.8408125042915344,E&SE_Asian
"I mean, I've known first, and I've known longer, but it's not a competition.",0.9953567385673523,0.0,E&SE_Asian
Is no one else gonna acknowledge how crazy this is?,-0.999346911907196,-0.7960076332092285,E&SE_Asian
"No, no, I'm talking about Peter.",-0.9916344881057739,0.0,E&SE_Asian
Has no one else here noticed how shady he is?,-0.9994838237762451,-0.5772039890289307,E&SE_Asian
"Because I saw him in the back room of a rest stop with some woman in his underwear, and he's always sneaking away, like back at the opera, huh?",-0.9994680285453796,0.0,E&SE_Asian
"And, now what, he's suddenly off the trip, like with his family in Berlin?",-0.9994587302207947,0.0,E&SE_Asian
Is no one else here interested in the truth?,-0.998371422290802,-0.7106732726097107,E&SE_Asian
"No, no, no, it wasn't like that.",-0.9880609512329102,-0.5242852568626404,E&SE_Asian
It was I was trying to take a You're an FOS now.,-0.999419093132019,0.0,E&SE_Asian
"""Friend of Spider-Man.""",0.9959080219268799,0.0,E&SE_Asian
"And you have to remember, just stay calm.",0.9986518025398254,0.5455273985862732,E&SE_Asian
"But it's fake, so, there's nothing to worry about.",-0.9991829991340637,0.0,E&SE_Asian
"Hey, look, it's Mysterio!",0.9939285516738892,0.8629002571105957,E&SE_Asian
He's gonna save us!,0.9903150200843811,0.9348008036613464,E&SE_Asian
Then we're in danger.,-0.9956974983215332,-0.7664973735809326,E&SE_Asian
are we gonna die?,-0.9941510558128357,-0.7233432531356812,E&SE_Asian
"I wasted my life playing video games, and we're gonna die.",-0.997632622718811,-0.9408498406410217,E&SE_Asian
That's a halberd.,-0.9722599387168884,0.0,E&SE_Asian
We broke up.,-0.9987150430679321,0.0,E&SE_Asian
"Men and women grow apart, but the journey they share together will always be a part of them.",0.9982169270515442,0.0,E&SE_Asian
Has a Skrull ever simmed you?,-0.9910282492637634,0.0,E&SE_Asian
Locals on the periphery.,0.9975687861442566,0.0,E&SE_Asian
Maybe a dozen.,0.9928563833236694,0.0,E&SE_Asian
Do you read me?,-0.9670708775520325,0.0,E&SE_Asian
Does anybody copy?,-0.9936307072639465,0.0,E&SE_Asian
"Att-Lass, you getting this?",0.9877443909645081,0.0,E&SE_Asian
Does anybody copy?,-0.9936307072639465,0.0,E&SE_Asian
Once.,-0.9891703724861145,0.0,E&SE_Asian
It's a real shithole.,-0.9993693232536316,-0.9349612593650818,E&SE_Asian
Commander?,0.9236187934875488,0.0,E&SE_Asian
She's still moving.,0.98773193359375,0.0,E&SE_Asian
Permission to fire.,0.9866117238998413,0.0,E&SE_Asian
There's nothing left.,-0.998691737651825,-0.48074060678482056,E&SE_Asian
The core has been destroyed.,-0.9991621971130371,-0.8873584866523743,E&SE_Asian
Load the Flerken onto the Helion.,0.991367757320404,0.0,E&SE_Asian
Eject the others into space.,-0.9983600974082947,0.0,E&SE_Asian
On it.,0.9986853003501892,0.0,E&SE_Asian
Wait.,-0.9978572726249695,0.0,E&SE_Asian
Do we believe this?,0.9971827268600464,0.0,E&SE_Asian
The General asked me to study the specs of old Destroyers.,-0.9755082130432129,0.0,E&SE_Asian
So we can stop the fleet if you find it.,-0.9935639500617981,0.0,E&SE_Asian
When.,0.9727296829223633,0.0,E&SE_Asian
Do you have to say it like that?,-0.9989166259765625,-0.7243481874465942,E&SE_Asian
Listen.,0.9976940751075745,0.0,E&SE_Asian
It's on every frequency.,0.9984897375106812,0.0,E&SE_Asian
Leia made you acting general.,0.9943161606788635,0.0,E&SE_Asian
What now?,-0.995369017124176,0.0,E&SE_Asian
"Finn, where are you?",0.9615849852561951,0.0,E&SE_Asian
The lander's leaving.,-0.9969531297683716,0.0,E&SE_Asian
What?,-0.9977466464042664,0.0,E&SE_Asian
How?,-0.9938355088233948,0.0,E&SE_Asian
Chewie!,0.9982500672340393,0.5982630848884583,E&SE_Asian
I'm not supposed to say anything to you.,-0.9994820952415466,-0.5807022452354431,E&SE_Asian
I-I knew way before MJ did.,-0.9790123105049133,0.0,E&SE_Asian
"I was Spider-Man's ""guy in the chair.""",-0.9965157508850098,0.0,E&SE_Asian
Exactly.,0.9956924319267273,0.0,E&SE_Asian
You would know.,-0.9938544034957886,0.0,E&SE_Asian
I literally helped him find the Vulture.,0.9960357546806335,0.0,E&SE_Asian
And I helped him hack a suit once and kinda helped him get to space.,0.9808288216590881,0.0,E&SE_Asian
I would like to have my words stricken from the record.,-0.9994680285453796,-0.7902682423591614,E&SE_Asian
I'm Ned Leeds.,0.992334246635437,0.0,E&SE_Asian
Spider-Man's best friend.,0.9980819225311279,0.9342966675758362,E&SE_Asian
Finally some privacy.,0.9978607296943665,0.708465039730072,E&SE_Asian
It is so crazy down there.,0.9970988035202026,-0.8071096539497375,E&SE_Asian
"So I was thinking when we get into MIT, we should live together.",0.9954083561897278,0.0,E&SE_Asian
Wicked crime.,-0.9962748289108276,-0.8894849419593811,E&SE_Asian
It'll be like a fresh start.,0.9983447790145874,0.925819993019104,E&SE_Asian
Fresh start.,0.9987021684646606,0.0,E&SE_Asian
Feel like I'm gonna puke.,-0.9953248500823975,-0.8428620100021362,E&SE_Asian
This is our only shot.,-0.9961801767349243,0.0,E&SE_Asian
It's here or nowhere.,-0.9891248941421509,0.0,E&SE_Asian
In light of recent controversy we are unable to consider your application at this time.,-0.9994600415229797,-0.7742670774459839,E&SE_Asian
"Yeah, because we're actually friends with Spider-Man.",0.9953202605247498,0.7881516218185425,E&SE_Asian
Me neither.,-0.9992331266403198,0.0,E&SE_Asian
Although I do need to show this letter to my parents.,0.99348384141922,0.0,E&SE_Asian
The most famous person in the world.,0.9966704249382019,0.8904458284378052,E&SE_Asian
I know.,-0.9771734476089478,0.0,E&SE_Asian
Try not to slip.,0.9956362843513489,0.0,E&SE_Asian
We don't have liability insurance.,-0.9990111589431763,0.0,E&SE_Asian
No.,-0.9983184337615967,0.0,E&SE_Asian
One of the rotunda gateways connects to Siberia.,0.997450053691864,0.0,E&SE_Asian
A blizzard blasted through.,0.9959563612937927,0.0,E&SE_Asian
"That's right, he did, because he forgot I now have higher duties.",-0.995855987071991,0.0,E&SE_Asian
higher duties?,0.9930667877197266,0.0,E&SE_Asian
The Sorcerer Supreme has higher duties.,0.9907581806182861,0.0,E&SE_Asian
Yes.,0.9981922507286072,0.0,E&SE_Asian
You'd burn the place down.,-0.9990931749343872,-0.9141814708709717,E&SE_Asian
"You two, no one said stop shoveling.",-0.9992402791976929,0.0,E&SE_Asian
He will.,0.9971888661384583,0.0,E&SE_Asian
He's very good at forgetting things.,-0.9971177577972412,-0.5656934380531311,E&SE_Asian
What?,-0.9977466464042664,0.0,E&SE_Asian
Seriously?,-0.9986119270324707,0.0,E&SE_Asian
"No, not seriously.",-0.9971842169761658,0.0,E&SE_Asian
That spell travels the dark borders between known and unknown reality.,0.9968324303627014,0.0,E&SE_Asian
It's too dangerous.,-0.9994718432426453,-0.8414579629898071,E&SE_Asian
no.,-0.9984309077262878,0.0,E&SE_Asian
Exactly.,0.9956924319267273,0.0,E&SE_Asian
Just leave me out of this.,-0.9994481205940247,-0.8217150568962097,E&SE_Asian
Fine.,-0.991044282913208,0.4705469608306885,E&SE_Asian
I can't believe I'm in the Sanctum Sanctorum.,-0.9972988963127136,-0.6119734048843384,E&SE_Asian
So how did you know you were a man of magic?,-0.9899652600288391,0.0,E&SE_Asian
"Because my nana says that we have it in our family, and sometimes I get these tinglings in my hands So how did the bad guys get here?",-0.9965207576751709,0.0,E&SE_Asian
You did it with magic?,0.9798755645751953,0.0,E&SE_Asian
The undercroft?,-0.9932428002357483,0.0,E&SE_Asian
Badass.,0.9981085062026978,-0.43795132637023926,E&SE_Asian
"Oh, dude, I don't care.",-0.991186797618866,-0.5122479200363159,E&SE_Asian
It's seriously not a big deal.,-0.994685173034668,0.0,E&SE_Asian
A torture rack.,-0.997515082359314,-0.8601296544075012,E&SE_Asian
Let's catch some multiverse men.,0.9974468946456909,0.0,E&SE_Asian
"Oh, is that a dinosaur?",-0.9939882755279541,0.0,E&SE_Asian
"I mean, you can take the guy out of the chair, but you can't take the chair out of the guy.",-0.9989650249481201,0.0,E&SE_Asian
"A disturbance near a military research facility outside of the city, and witnesses say that they saw a monster flying through the air.",-0.9922317266464233,0.0,E&SE_Asian
Go left!,-0.9459388852119446,0.0,E&SE_Asian
"Left, dude, left!",-0.989663302898407,0.0,E&SE_Asian
Left!,0.9587249159812927,0.0,E&SE_Asian
Go!,0.9970375299453735,0.6627885103225708,E&SE_Asian
Left!,0.9587249159812927,0.0,E&SE_Asian
Yes!,0.9982553124427795,0.7045756578445435,E&SE_Asian
From same universes.,0.9948427081108093,0.0,E&SE_Asian
the dinosaur can talk.,0.984961748123169,0.0,E&SE_Asian
Right Where are we?,-0.9786937236785889,0.0,E&SE_Asian
